fecha,ticker,retorno
2025-10-22,AAPL,0.005537721796281116
2025-10-22,GOOGL,0.016077591480464316
2025-10-22,MSFT,0.014310928524359695
2025-10-23,AAPL,0.011313172443002936
2025-10-23,GOOGL,-0.015146784078517824
2025-10-23,MSFT,-8.527957991606003e-4
2025-10-24,AAPL,0.009852772429993153
2025-10-24,GOOGL,-0.013802850366585158
2025-10-24,MSFT,-0.00764243221860785
2025-10-27,AAPL,0.009214947465225238
2025-10-27,GOOGL,0.012022681067518866
2025-10-27,MSFT,0.007456513828102508
2025-10-28,AAPL,-0.012786644461145191
2025-10-28,GOOGL,-0.015996713479717834
2025-10-28,MSFT,0.023190605147073922
2025-10-29,AAPL,0.004368821562980463
2025-10-29,GOOGL,0.0018266034373937952
2025-10-29,MSFT,-0.001313448063086342
2025-10-30,AAPL,-0.017414933427407922
2025-10-30,GOOGL,0.009679953470605804
2025-10-30,MSFT,-0.0027570976861978126
2025-10-31,AAPL,-0.0022413505949788258
2025-10-31,GOOGL,0.014500194928567401
2025-10-31,MSFT,0.012826596657623738
2025-11-03,AAPL,0.021381745639014064
2025-11-03,GOOGL,-0.006642608845820113
2025-11-03,MSFT,0.010255228410894577
2025-11-04,AAPL,0.021366656845850006
2025-11-04,GOOGL,-0.016161833191718482
2025-11-04,MSFT,-0.01241188880316763
2025-11-05,AAPL,-0.016476080212806547
2025-11-05,GOOGL,-0.021388209992535937
2025-11-05,MSFT,0.0016997382986174176
2025-11-06,AAPL,0.01029806509473785
2025-11-06,GOOGL,0.018514480633977412
2025-11-06,MSFT,0.016171266307515877
2025-11-07,AAPL,-0.01454812970259772
2025-11-07,GOOGL,0.028227228525091196
2025-11-07,MSFT,-0.009501601131367257
2025-11-10,AAPL,0.0020827071868410414
2025-11-10,GOOGL,-0.00583383822803284
2025-11-10,MSFT,-0.0013352525793245697
2025-11-11,AAPL,0.003322895517522468
2025-11-11,GOOGL,0.002287414369955096
2025-11-11,MSFT,1.2361173698895687e-4
2025-11-12,AAPL,0.0021210909191304887
2025-11-12,GOOGL,-0.006781528537700015
2025-11-12,MSFT,-0.0070632569603185525
2025-11-13,AAPL,-0.02441648619872218
2025-11-13,GOOGL,-0.005235005903107269
2025-11-13,MSFT,-0.007189753868167005
2025-11-14,AAPL,0.04102836500517197
2025-11-14,GOOGL,-0.019931743467845778
2025-11-14,MSFT,0.002558843278379104
2025-11-17,AAPL,-0.021904376009744358
2025-11-17,GOOGL,-0.021556536121551947
2025-11-17,MSFT,0.0023705357929551018
2025-11-18,AAPL,-0.014449587023260558
2025-11-18,GOOGL,4.726607854293771e-4
2025-11-18,MSFT,-0.005923883221387229
2025-11-19,AAPL,-0.00870507409674243
2025-11-19,GOOGL,-0.029870167681286613
2025-11-19,MSFT,-0.01787121925539979
2025-11-20,AAPL,0.0031927466167690688
2025-11-20,GOOGL,0.00901430891635303
2025-11-20,MSFT,-0.00689316030330212
2025-11-21,AAPL,5.009432609802669e-4
2025-11-21,GOOGL,0.017343344650699494
2025-11-21,MSFT,0.02209783614464285
2025-11-24,AAPL,-0.015956706526087324
2025-11-24,GOOGL,-0.0012597934037526526
2025-11-24,MSFT,0.018522476013795516
2025-11-25,AAPL,-0.006545943708494513
2025-11-25,GOOGL,-2.870422740849449e-4
2025-11-25,MSFT,-7.916094735563432e-4
2025-11-26,AAPL,-0.012815185268596473
2025-11-26,GOOGL,-0.006170260073271072
2025-11-26,MSFT,5.8326813676427814e-5
2025-11-27,AAPL,-0.005708032735868852
2025-11-27,GOOGL,0.01720079035052305
2025-11-27,MSFT,-0.006714892624809728
2025-11-28,AAPL,-0.005997535489010936
2025-11-28,GOOGL,0.010952938648281542
2025-11-28,MSFT,-0.01534552619756362
2025-12-01,AAPL,-1.1047712726822384e-4
2025-12-01,GOOGL,-0.022773172335213844
2025-12-01,MSFT,0.018007543238535227
2025-12-02,AAPL,-0.00360468552061121
2025-12-02,GOOGL,-0.006517679870083802
2025-12-02,MSFT,-0.018073784919793213
2025-12-03,AAPL,3.835694933401006e-4
2025-12-03,GOOGL,-0.011504232669274892
2025-12-03,MSFT,-0.0075023849492565475
2025-12-04,AAPL,0.019815128683768828
2025-12-04,GOOGL,-0.002132888053631911
2025-12-04,MSFT,-0.015576735762260138
2025-12-05,AAPL,0.002948103237010735
2025-12-05,GOOGL,-0.004941076234419247
2025-12-05,MSFT,0.009350203219810081
2025-12-08,AAPL,0.02198632891596485
2025-12-08,GOOGL,-0.01439038766664239
2025-12-08,MSFT,0.007319754463704238
2025-12-09,AAPL,0.0017734708801773094
2025-12-09,GOOGL,0.013933483733968171
2025-12-09,MSFT,-0.0029466720841939964
2025-12-10,AAPL,0.0130492860269092
2025-12-10,GOOGL,-0.025675837920050397
2025-12-10,MSFT,0.025841883819700606
2025-12-11,AAPL,0.013471669677778669
2025-12-11,GOOGL,-0.0017616398332862171
2025-12-11,MSFT,-0.021235106952087513
2025-12-12,AAPL,0.010145130500629724
2025-12-12,GOOGL,0.007747907957221514
2025-12-12,MSFT,4.0466560367916933e-4
2025-12-15,AAPL,0.002771838392936367
2025-12-15,GOOGL,-0.008261634555247062
2025-12-15,MSFT,0.006032100989453632
2025-12-16,AAPL,0.004919815095792734
2025-12-16,GOOGL,-0.0036888906001386252
2025-12-16,MSFT,-0.01954354982339731
2025-12-17,AAPL,0.011011232276600516
2025-12-17,GOOGL,0.008812949334110502
2025-12-17,MSFT,-0.012044598892021224
2025-12-18,AAPL,-0.023418822430093644
2025-12-18,GOOGL,0.003574378708814508
2025-12-18,MSFT,-0.0046763196695933495
2025-12-19,AAPL,0.004289175550466821
2025-12-19,GOOGL,-0.0189100369822683
2025-12-19,MSFT,-0.013887556665705444
2025-12-22,AAPL,0.016786622805198513
2025-12-22,GOOGL,0.006556623570735708
2025-12-22,MSFT,0.009297313050789468
2025-12-23,AAPL,0.02772842669230929
2025-12-23,GOOGL,0.002432321429035747
2025-12-23,MSFT,-0.029513938565972665
2025-12-24,AAPL,0.005506657961503552
2025-12-24,GOOGL,0.018069876910381914
2025-12-24,MSFT,0.031393088634489565
2025-12-25,AAPL,-0.020152923973607816
2025-12-25,GOOGL,-0.016762833484406582
2025-12-25,MSFT,-0.010087320921401818
2025-12-26,AAPL,-0.015310836731157875
2025-12-26,GOOGL,-0.009186155847137369
2025-12-26,MSFT,-0.0022806695151475513
2025-12-29,AAPL,-0.017518330761099776
2025-12-29,GOOGL,0.031054582504747262
2025-12-29,MSFT,0.0021166211732832007
2025-12-30,AAPL,-7.616215075837095e-4
2025-12-30,GOOGL,0.007934294624068909
2025-12-30,MSFT,0.0010612277917694804
2025-12-31,AAPL,-0.0014813205543386483
2025-12-31,GOOGL,0.02265181135328145
2025-12-31,MSFT,-0.002755453151381553
2026-01-01,AAPL,-0.018754033061383374
2026-01-01,GOOGL,0.006285018356651035
2026-01-01,MSFT,-0.004772693102936385
2026-01-02,AAPL,-0.0073269414003440374
2026-01-02,GOOGL,-0.01552196801030755
2026-01-02,MSFT,0.0069254885490003856
2026-01-05,AAPL,-0.002110273516404924
2026-01-05,GOOGL,0.008235015929720441
2026-01-05,MSFT,-0.0030154791595888224
2026-01-06,AAPL,-0.009377551387326561
2026-01-06,GOOGL,0.019253549061180753
2026-01-06,MSFT,-0.0035764557266709522
2026-01-07,AAPL,0.014719279938127942
2026-01-07,GOOGL,-0.017523736451634065
2026-01-07,MSFT,-0.006491741445632535
2026-01-08,AAPL,-0.0035402709272976973
2026-01-08,GOOGL,-0.005364481121962908
2026-01-08,MSFT,0.020730605179875704
2026-01-09,AAPL,1.5852948052381104e-4
2026-01-09,GOOGL,0.004163387766551755
2026-01-09,MSFT,-0.01363557561795884
2026-01-12,AAPL,-0.010438259147643616
2026-01-12,GOOGL,0.015471033628322726
2026-01-12,MSFT,0.0193772249689334
2026-01-13,AAPL,0.019232955332151445
2026-01-13,GOOGL,-0.02020955574287995
2026-01-13,MSFT,0.031249410404545912
2026-01-14,AAPL,0.015753092446993126
2026-01-14,GOOGL,9.92380379261309e-5
2026-01-14,MSFT,0.011054116681973909
2026-01-15,AAPL,-0.014070778437277956
2026-01-15,GOOGL,-0.015942343623382857
2026-01-15,MSFT,0.001235756764063956
2026-01-16,AAPL,-0.017477437848366698
2026-01-16,GOOGL,0.0033502849783962198
2026-01-16,MSFT,0.01996558849406999
2026-01-19,AAPL,-0.015008105844471265
2026-01-19,GOOGL,-0.010576611313195958
2026-01-19,MSFT,0.0011984590917629503
2026-01-20,AAPL,-0.014763941797391588
2026-01-20,GOOGL,-0.005249259398294173
2026-01-20,MSFT,0.013591331175070977
2026-01-21,AAPL,0.015043175209551755
2026-01-21,GOOGL,0.006257699975406416
2026-01-21,MSFT,-0.02727333494601197
2026-01-22,AAPL,-3.0995105239248536e-4
2026-01-22,GOOGL,0.01647159821507426
2026-01-22,MSFT,0.012697925561174073
2026-01-23,AAPL,-0.002362247111564225
2026-01-23,GOOGL,-0.03999894712845554
2026-01-23,MSFT,0.0014144995820167482
2026-01-26,AAPL,0.00910627546225367
2026-01-26,GOOGL,0.0011870536958764832
2026-01-26,MSFT,0.002861188102638132
2026-01-27,AAPL,0.006973480593031564
2026-01-27,GOOGL,-0.005448246040753182
2026-01-27,MSFT,0.02014967338627324
2026-01-28,AAPL,0.007555900998109148
2026-01-28,GOOGL,-0.018140054058619022
2026-01-28,MSFT,0.021223631845782995
2026-01-29,AAPL,0.01856688405514736
2026-01-29,GOOGL,0.012861109455228215
2026-01-29,MSFT,-0.024439441032783917
2026-01-30,AAPL,-0.008039595154082212
2026-01-30,GOOGL,0.010032707259342896
2026-01-30,MSFT,0.0011558301136678686
2026-02-02,AAPL,0.0057201845549196065
2026-02-02,GOOGL,0.03739390323305622
2026-02-02,MSFT,-0.011775704865995041
2026-02-03,AAPL,-0.031198001723937045
2026-02-03,GOOGL,0.00460542908645622
2026-02-03,MSFT,-0.009813952618651178
2026-02-04,AAPL,0.007190615794427983
2026-02-04,GOOGL,-0.011685770856858959
2026-02-04,MSFT,0.03368083220502703
2026-02-05,AAPL,-0.0013555895736614468
2026-02-05,GOOGL,-0.006660032590450782
2026-02-05,MSFT,-0.001993922372299123
2026-02-06,AAPL,0.013438450754396463
2026-02-06,GOOGL,0.0019601072780422836
2026-02-06,MSFT,-0.02388425108816932
2026-02-09,AAPL,4.3068848260313305e-4
2026-02-09,GOOGL,0.011903632514930824
2026-02-09,MSFT,0.0010848636930884394
2026-02-10,AAPL,0.011526082124216613
2026-02-10,GOOGL,-0.001697089404983046
2026-02-10,MSFT,-3.6831003071923884e-4
2026-02-11,AAPL,0.007735541991567991
2026-02-11,GOOGL,0.015394154551636011
2026-02-11,MSFT,-0.01819593247048063
2026-02-12,AAPL,-2.312872684145299e-6
2026-02-12,GOOGL,-5.644327187499445e-4
2026-02-12,MSFT,-0.010883809805964255
2026-02-13,AAPL,-0.015015390414087294
2026-02-13,GOOGL,-0.008960979309562292
2026-02-13,MSFT,0.009302115800194929
2026-02-16,AAPL,-0.005744839842754777
2026-02-16,GOOGL,-0.011273317142579807
2026-02-16,MSFT,0.0029512447922914564
2026-02-17,AAPL,-0.018050713526640245
2026-02-17,GOOGL,0.016188106643550075
2026-02-17,MSFT,-0.0067689312432806376
2026-02-18,AAPL,0.003336932175209982
2026-02-18,GOOGL,0.001265094973624598
2026-02-18,MSFT,4.963899667033703e-4
2026-02-19,AAPL,0.027640730636642984
2026-02-19,GOOGL,-0.011879919356649168
2026-02-19,MSFT,0.01768205678341978
2026-02-20,AAPL,9.735978132986461e-4
2026-02-20,GOOGL,-0.012028087079600793
2026-02-20,MSFT,-5.314547352476878e-4
2026-02-23,AAPL,0.011701575305187
2026-02-23,GOOGL,-0.00588278101591906
2026-02-23,MSFT,-0.01108123352790185
2026-02-24,AAPL,0.002791461601218421
2026-02-24,GOOGL,0.015328952677681987
2026-02-24,MSFT,-6.018750200826105e-4
2026-02-25,AAPL,-0.020305398303396126
2026-02-25,GOOGL,-0.01910013856563044
2026-02-25,MSFT,-0.011025929876169079
2026-02-26,AAPL,-0.007406621880616868
2026-02-26,GOOGL,1.7859402437563055e-4
2026-02-26,MSFT,0.010557471064944228
2026-02-27,AAPL,-0.006019255578586097
2026-02-27,GOOGL,-0.0162081967496927
2026-02-27,MSFT,0.009606589923177498
2026-03-02,AAPL,0.00463185453109387
2026-03-02,GOOGL,0.017860206041221047
2026-03-02,MSFT,-0.024737212892173833
2026-03-03,AAPL,0.0018097863334231154
2026-03-03,GOOGL,0.020800428409140023
2026-03-03,MSFT,0.011362607010250537
2026-03-04,AAPL,-0.011988292386463172
2026-03-04,GOOGL,0.011487927301526212
2026-03-04,MSFT,-0.01257890304995819
2026-03-05,AAPL,-0.006300962668446892
2026-03-05,GOOGL,0.018313014179436166
2026-03-05,MSFT,-0.003852179676851189
2026-03-06,AAPL,0.012928192174481545
2026-03-06,GOOGL,-0.003868415631687531
2026-03-06,MSFT,-0.023145436071218592
2026-03-09,AAPL,-0.012232235454233825
2026-03-09,GOOGL,-0.01582779792935793
2026-03-09,MSFT,-0.006764358566757601
2026-03-10,AAPL,-0.004544668135143591
2026-03-10,GOOGL,-0.001800368359924657
2026-03-10,MSFT,-0.003148708428622689
2026-03-11,AAPL,0.02888303062400167
2026-03-11,GOOGL,-0.020289975059281293
2026-03-11,MSFT,-0.005722364510616706
2026-03-12,AAPL,0.005736222921602467
2026-03-12,GOOGL,0.024926633987231096
2026-03-12,MSFT,0.0018278284357042447
2026-03-13,AAPL,0.019087260626008445
2026-03-13,GOOGL,-0.0241683330363056
2026-03-13,MSFT,0.02219534788067719
2026-03-16,AAPL,-0.00985840257497774
2026-03-16,GOOGL,-0.00364646628180778
2026-03-16,MSFT,-0.016141281398491556
2026-03-17,AAPL,0.0025080397464417765
2026-03-17,GOOGL,0.027280085775973278
2026-03-17,MSFT,0.03683245032877385
2026-03-18,AAPL,-0.015652433531776172
2026-03-18,GOOGL,0.007789116656046485
2026-03-18,MSFT,0.02132782608116438
2026-03-19,AAPL,-0.0024348522592681585
2026-03-19,GOOGL,-0.0027726219655931647
2026-03-19,MSFT,-0.004071669318196679
2026-03-20,AAPL,0.009467490861671646
2026-03-20,GOOGL,0.021461441162236392
2026-03-20,MSFT,0.010814296418599453
2026-03-23,AAPL,0.0053028202144545285
2026-03-23,GOOGL,-0.004028048886658911
2026-03-23,MSFT,0.007975230283369241
2026-03-24,AAPL,-0.007743053768751344
2026-03-24,GOOGL,-0.003688847554558641
2026-03-24,MSFT,0.016947701646675986
2026-03-25,AAPL,0.007130196322682171
2026-03-25,GOOGL,0.004115244410391686
2026-03-25,MSFT,-0.0033341148303327765
2026-03-26,AAPL,0.014465493522273236
2026-03-26,GOOGL,0.020523688780632085
2026-03-26,MSFT,-0.012539076458131626
2026-03-27,AAPL,0.0013323043199765388
2026-03-27,GOOGL,0.0012360036978787876
2026-03-27,MSFT,-0.008175335925413451
2026-03-30,AAPL,-0.014481079839940063
2026-03-30,GOOGL,4.635082999009754e-4
2026-03-30,MSFT,0.010332678242194533
2026-03-31,AAPL,0.02265263418464829
2026-03-31,GOOGL,-0.028137291824188202
2026-03-31,MSFT,-0.010036592099686138
2026-04-01,AAPL,-0.0041714532701787824
2026-04-01,GOOGL,-0.024447355460010634
2026-04-01,MSFT,-0.01075800162688435
2026-04-02,AAPL,-0.011160276387722623
2026-04-02,GOOGL,-0.010338545497894034
2026-04-02,MSFT,-0.032332518987206016
2026-04-03,AAPL,0.0037012782542983134
2026-04-03,GOOGL,-0.008978844043822471
2026-04-03,MSFT,0.023307367907482446
2026-04-06,AAPL,0.012439339241226229
2026-04-06,GOOGL,-0.02130294347699199
2026-04-06,MSFT,0.0019759313150875817
2026-04-07,AAPL,-0.008406564763497305
2026-04-07,GOOGL,0.013824217529517725
2026-04-07,MSFT,0.0012960562324799982
2026-04-08,AAPL,-0.007855354387669834
2026-04-08,GOOGL,0.007075955542590799
2026-04-08,MSFT,0.0027891223796362866
2026-04-09,AAPL,-0.0019692637262434666
2026-04-09,GOOGL,0.03079835932213962
2026-04-09,MSFT,-0.007440788294758919
2026-04-10,AAPL,-0.006561804594760634
2026-04-10,GOOGL,-0.022689053860262848
2026-04-10,MSFT,-1.0790084942765709e-4
2026-04-13,AAPL,0.013855344582060138
2026-04-13,GOOGL,-0.030570817763938204
2026-04-13,MSFT,-0.00325097680109528
2026-04-14,AAPL,-0.01722475639979977
2026-04-14,GOOGL,0.02212905897525361
2026-04-14,MSFT,0.020868433083182928
2026-04-15,AAPL,0.005517542710109747
2026-04-15,GOOGL,0.021940071206003407
2026-04-15,MSFT,-0.012509767763180265
2026-04-16,AAPL,0.014759775874578286
2026-04-16,GOOGL,-0.008275172629498524
2026-04-16,MSFT,0.005314362837884435
2026-04-17,AAPL,-0.003990940249973625
2026-04-17,GOOGL,-0.0036781462493960296
2026-04-17,MSFT,0.008691727374942976
2026-04-20,AAPL,-0.01905731730467308
2026-04-20,GOOGL,-0.0032637169756368966
2026-04-20,MSFT,0.0030651106057686455
2026-04-21,AAPL,-0.00555201218121263
2026-04-21,GOOGL,0.0020698916125359056
2026-04-21,MSFT,-0.004283211801010135
2026-04-22,AAPL,0.02477515903825141
2026-04-22,GOOGL,0.011212829022329254
2026-04-22,MSFT,0.044987980547498634
2026-04-23,AAPL,-0.011426164068388167
2026-04-23,GOOGL,0.012715488720198696
2026-04-23,MSFT,0.0319704621519556
2026-04-24,AAPL,0.005014700827288549
2026-04-24,GOOGL,-0.015746127127588466
2026-04-24,MSFT,-0.014594837527049268
2026-04-27,AAPL,-3.121847376417932e-5
2026-04-27,GOOGL,0.020136865412801224
2026-04-27,MSFT,0.011756007299700787
2026-04-28,AAPL,-0.0315755249141863
2026-04-28,GOOGL,-0.010005311632999513
2026-04-28,MSFT,3.641528706052184e-4
2026-04-29,AAPL,-0.021372002308671523
2026-04-29,GOOGL,0.01091794469742304
2026-04-29,MSFT,-0.03642003212779732
2026-04-30,AAPL,0.0026493464606068373
2026-04-30,GOOGL,-0.005368331786905843
2026-04-30,MSFT,-0.00686746128421113
2026-05-01,AAPL,-0.0037547117867807694
2026-05-01,GOOGL,0.005221922070617639
2026-05-01,MSFT,0.006444898669084841
2026-05-04,AAPL,-0.0028840556655394026
2026-05-04,GOOGL,-0.028374256455108392
2026-05-04,MSFT,-0.02108843947482969
2026-05-05,AAPL,-0.021544866609586023
2026-05-05,GOOGL,0.011927951703378974
2026-05-05,MSFT,-0.0031542247280692036
2026-05-06,AAPL,0.004545149111270115
2026-05-06,GOOGL,-0.02288391281433724
2026-05-06,MSFT,-0.007533820100444703
2026-05-07,AAPL,0.00893677959760243
2026-05-07,GOOGL,-0.0021748918512987745
2026-05-07,MSFT,-0.0012270397930397583
2026-05-08,AAPL,-5.809220815954984e-4
2026-05-08,GOOGL,0.01866364710389455
2026-05-08,MSFT,-0.008723453511995547
2026-05-11,AAPL,0.01064189687472051
2026-05-11,GOOGL,0.013978994083063275
2026-05-11,MSFT,-0.017339768552815295
2026-05-12,AAPL,0.0023188827472851318
2026-05-12,GOOGL,3.316747080438277e-4
2026-05-12,MSFT,0.01593711078970641
2026-05-13,AAPL,0.014221623015794197
2026-05-13,GOOGL,4.631559998065514e-4
2026-05-13,MSFT,0.0025401432862059083
2026-05-14,AAPL,-0.010302303174146871
2026-05-14,GOOGL,-0.002471864950768241
2026-05-14,MSFT,-0.014938132090724096
2026-05-15,AAPL,-0.014004338437789234
2026-05-15,GOOGL,-0.01781219633378642
2026-05-15,MSFT,0.013043115559172551
2026-05-18,AAPL,0.017224576977431048
2026-05-18,GOOGL,-0.005694172793906362
2026-05-18,MSFT,-0.016434660970102457
2026-05-19,AAPL,-8.189699766557694e-4
2026-05-19,GOOGL,0.034128555399689356
2026-05-19,MSFT,0.03111969756125734
2026-05-20,AAPL,-0.025297005050821785
2026-05-20,GOOGL,-0.004853599841835808
2026-05-20,MSFT,0.023499207382434408
2026-05-21,AAPL,-7.366144915355196e-5
2026-05-21,GOOGL,0.024461198634896375
2026-05-21,MSFT,-0.004503780899648242
2026-05-22,AAPL,0.009574788858730667
2026-05-22,GOOGL,0.0038636185887537667
2026-05-22,MSFT,0.048936042432200864
2026-05-25,AAPL,0.014306788501587805
2026-05-25,GOOGL,-0.01759808603823882
2026-05-25,MSFT,-0.008558217537449021
2026-05-26,AAPL,0.006053529269330936
2026-05-26,GOOGL,-0.028015009700194098
2026-05-26,MSFT,-0.026566149174448633
2026-05-27,AAPL,-0.016327339095328283
2026-05-27,GOOGL,-0.004718944098387096
2026-05-27,MSFT,0.0190835322294797
2026-05-28,AAPL,-0.0036129634727841823
2026-05-28,GOOGL,0.002935710733372894
2026-05-28,MSFT,-4.6910364629594104e-4
2026-05-29,AAPL,-0.010078556455377136
2026-05-29,GOOGL,0.020932959031264853
2026-05-29,MSFT,-0.01594769782124975
2026-06-01,AAPL,-0.002926502778203372
2026-06-01,GOOGL,-0.004717421209154032
2026-06-01,MSFT,0.008481929292600996
2026-06-02,AAPL,0.024608518433917807
2026-06-02,GOOGL,0.008207217891748905
2026-06-02,MSFT,0.021235597408595423
2026-06-03,AAPL,0.011946455728248546
2026-06-03,GOOGL,-0.00886876816951167
2026-06-03,MSFT,0.0017231570064348038
2026-06-04,AAPL,0.021141186670471535
2026-06-04,GOOGL,-0.022918986792355617
2026-06-04,MSFT,0.0053715599089204855
2026-06-05,AAPL,-0.0018518547542835683
2026-06-05,GOOGL,0.013666757911015277
2026-06-05,MSFT,0.011752498627709575
2026-06-08,AAPL,0.005015801057642452
2026-06-08,GOOGL,0.022892166758439657
2026-06-08,MSFT,-0.022382407002545505
2026-06-09,AAPL,0.014160763377290326
2026-06-09,GOOGL,-0.023192980417863086
2026-06-09,MSFT,0.009315743856778722
2026-06-10,AAPL,0.0018446344400108662
2026-06-10,GOOGL,0.015008924854247593
2026-06-10,MSFT,0.0016821852937223514
2026-06-11,AAPL,-0.023030497547291348
2026-06-11,GOOGL,-0.029617347760241355
2026-06-11,MSFT,0.008614602863581441
2026-06-12,AAPL,-6.006489716263821e-4
2026-06-12,GOOGL,-0.00806527590337121
2026-06-12,MSFT,-0.004166026897804612
2026-06-15,AAPL,-0.00957122600652047
2026-06-15,GOOGL,-0.0018601067812146896
2026-06-15,MSFT,-0.01346957606499804
2026-06-16,AAPL,-0.029245142192051977
2026-06-16,GOOGL,-0.0027939970637406706
2026-06-16,MSFT,0.01617913804193592
2026-06-17,AAPL,0.028659943494495053
2026-06-17,GOOGL,5.390929393574956e-4
2026-06-17,MSFT,-7.100490206374823e-4
2026-06-18,AAPL,0.01494473421859805
2026-06-18,GOOGL,0.0013035652481977616
2026-06-18,MSFT,-0.0060234761336505575
2026-06-19,AAPL,-0.025559458830134624
2026-06-19,GOOGL,-0.018455433996736516
2026-06-19,MSFT,0.006594627681039099
2026-06-22,AAPL,-0.02139480951669636
2026-06-22,GOOGL,0.016226860552320484
2026-06-22,MSFT,-0.019696458091753053
2026-06-23,AAPL,-0.002403558371702416
2026-06-23,GOOGL,4.6496064329485927e-4
2026-06-23,MSFT,3.075539919921784e-4
2026-06-24,AAPL,0.0027792098297659685
2026-06-24,GOOGL,0.009477666971016183
2026-06-24,MSFT,-0.0013931865594741864
2026-06-25,AAPL,-0.0032280334877016355
2026-06-25,GOOGL,0.0029049109235693284
2026-06-25,MSFT,-0.00600462912395904
2026-06-26,AAPL,0.023561186286504044
2026-06-26,GOOGL,-0.03205369864924116
2026-06-26,MSFT,0.015905069289371458
2026-06-29,AAPL,-0.0032272439978489925
2026-06-29,GOOGL,0.006834805787485897
2026-06-29,MSFT,0.015314799404595108
2026-06-30,AAPL,0.013033522580525342
2026-06-30,GOOGL,-0.009407827885685581
2026-06-30,MSFT,0.02396104239937753
2026-07-01,AAPL,-0.023844639029373203
2026-07-01,GOOGL,0.013458445602184817
2026-07-01,MSFT,-0.0071740416015429985
2026-07-02,AAPL,-0.02826047538168102
2026-07-02,GOOGL,-0.027487207729299225
2026-07-02,MSFT,0.004177685951595329
2026-07-03,AAPL,0.033853014528620995
2026-07-03,GOOGL,0.004600640962166979
2026-07-03,MSFT,0.017461771917924238
2026-07-06,AAPL,0.013080040610901487
2026-07-06,GOOGL,-0.009319229168173083
2026-07-06,MSFT,0.014809414677190933
2026-07-07,AAPL,0.005794271982339838
2026-07-07,GOOGL,0.0035989893897442012
2026-07-07,MSFT,0.015516698514653727
2026-07-08,AAPL,0.011711779874604143
2026-07-08,GOOGL,-0.008898622550847078
2026-07-08,MSFT,0.006428355289050712
2026-07-09,AAPL,-0.012882519310683661
2026-07-09,GOOGL,0.009962276151376596
2026-07-09,MSFT,-0.005990577749268512
2026-07-10,AAPL,0.0072820796632777525
2026-07-10,GOOGL,0.006019985677945181
2026-07-10,MSFT,-0.0035558123449286375
2026-07-13,AAPL,0.0074826892656946805
